sector,index,temp,humidity
1737,19,24.9049,46.0683
1737,20,24.8396,46.0184
1737,21,24.8986,45.7823
1737,22,24.8084,46.0649
1737,23,24.8195,45.9526
1737,24,24.6913,45.5978
1737,25,24.8444,45.8399
1737,26,24.5719,45.4669
1737,27,24.7661,45.8434
1737,28,24.6556,45.7854
1737,29,24.5317,45.8344
1737,30,24.7104,45.8187
1737,31,24.7146,45.1969
1737,32,24.6991,45.6448
1737,33,24.6347,45.1905
1737,34,24.5442,45.4050
1737,35,24.5855,45.0980
1737,36,24.4916,45.5136
1737,37,24.6690,45.5902
1737,38,24.5610,44.9747
1737,39,24.4562,45.3488
1737,40,24.4730,44.9492
1737,41,24.3893,45.4173
1737,42,24.4183,44.8638
1737,43,24.6516,44.8236
1737,44,24.6228,45.0025
1737,45,24.3345,45.2356
1737,46,24.4314,45.2613
1737,47,24.4832,45.4076
1737,48,24.3064,45.2431
1737,49,24.3961,44.7169
1737,50,24.3154,45.3512
1737,51,24.3071,44.9757
1737,52,24.4488,44.6852
1737,53,24.3575,44.8989
1737,54,24.3134,44.7412
1737,55,24.4244,44.7319
1737,56,24.4843,45.2501
1737,57,24.4429,45.1620
1737,58,24.2228,44.5872
1737,59,24.3171,44.9768
1737,60,24.1735,44.6846
1737,61,24.3905,44.9603
1737,62,24.2375,44.5524
1738,0,24.3232,44.8719
1738,1,24.1901,44.7499
1738,2,24.3610,44.6955
1738,3,24.1403,44.9877
1738,4,24.1078,44.7886
1738,5,24.1276,44.6224
1738,6,24.0640,44.4612
1738,7,24.0546,44.8752
1738,8,24.0816,44.9031
1738,9,24.1865,44.3962
1738,10,24.1790,44.6473
1738,11,24.0985,44.0965
1738,12,24.0350,44.1274
1738,13,24.0408,44.6296
1738,14,24.1098,44.4963
1738,15,24.0342,44.2085
1738,16,23.9795,44.1239
1738,17,24.1626,44.2848
1738,18,23.9907,44.2840
1738,19,24.0074,44.1366
1738,20,24.1360,44.5414
1738,21,24.0547,44.5272
1738,22,23.9197,44.5454
1738,23,24.0539,44.4769
1738,24,24.0606,44.0875
1738,25,23.8302,43.9395
1738,26,24.0381,44.0081
1738,27,23.9759,44.4249
1738,28,23.8564,44.3642
1738,29,23.9268,44.3806
1738,30,24.0176,44.2516
1738,31,23.7917,43.9576
1738,32,23.9372,43.8072
1738,33,23.9038,44.2971
1738,34,23.9248,43.8364
1738,35,23.8796,44.0378
1738,36,23.9200,44.0921
1738,37,23.7573,43.5831
1738,38,23.8818,43.6426
1738,39,23.7800,44.1910
1738,40,23.8843,43.6592
1738,41,23.7506,43.8674
1738,42,23.7623,44.0145
1738,43,23.6169,43.6799
1738,44,23.8318,43.3310
1738,45,23.5831,43.3579
1738,46,23.6434,43.3417
1738,47,23.5600,43.3126
1738,48,23.6388,43.7241
1738,49,23.6019,43.5557
1738,50,23.6970,43.3943
1738,51,23.5402,43.6493
1738,52,23.5929,43.8114
1738,53,23.6299,43.5009
1738,54,23.6206,43.3093
1738,55,23.5734,43.5482
1738,56,23.6931,43.3548
1738,57,23.7186,43.4021
1738,58,23.5101,43.1649
1738,59,23.4073,43.2699
1738,60,23.5615,43.6514
1738,61,23.5630,43.0699
1738,62,23.3828,43.6699
1739,0,23.6322,43.4976
1739,1,23.5998,43.2021
1739,2,23.3827,42.9879
1739,3,23.5605,43.5402
1739,4,23.4754,42.9973
1739,5,23.5542,43.3104
1739,6,23.4522,43.3126
1739,7,23.4321,42.8467
1739,8,23.4090,43.3644
1739,9,23.4786,43.0507
1739,10,23.4778,43.3393
1739,11,23.3946,43.4292
1739,12,23.3544,42.7455
1739,13,23.4056,43.3485
1739,14,23.2627,42.9289
1739,15,23.4067,42.6166
1739,16,23.2514,42.5970
1739,17,23.3820,42.5595
1739,18,23.2647,43.1865
1739,19,23.1683,43.2118
1739,20,23.2154,42.6862
1739,21,23.3422,42.8996
1739,22,23.1361,43.0700
1739,23,23.1800,42.9444
1739,24,23.1366,42.4722
1739,25,23.2252,43.0530
1739,26,23.0688,42.4879
1739,27,23.3127,42.6228
1739,28,23.1246,42.9410
1739,29,23.0986,42.9218
1739,30,23.2369,42.5670
1739,31,23.1159,42.4255
1739,32,23.0533,42.8078
1739,33,23.2430,42.5919
1739,34,23.1500,42.5805
1739,35,22.9421,42.8410
1739,36,22.9650,42.1911
1739,37,23.1337,42.4421
1739,38,22.9631,42.0375
1739,39,23.0548,42.5198
1739,40,23.1035,42.0418
1739,41,23.1386,41.9712
1739,42,22.8944,42.1053
1739,43,23.0170,42.6540
1739,44,23.0136,42.6090
1739,45,22.8243,42.0565
1739,46,23.0251,42.2611
1739,47,23.0213,42.3797
1739,48,23.0557,42.0559
1739,49,23.0216,41.7585
1739,50,23.0001,41.8151
1739,51,22.9185,41.7097
1739,52,22.7351,42.0885
1739,53,23.0150,42.0705
1739,54,22.8087,42.0705
1739,55,22.9180,42.3022
1739,56,22.7263,41.9860
1739,57,22.8498,42.1529
1739,58,22.8044,42.0813
1739,59,22.6745,41.9304
1739,60,22.7456,41.9040
1739,61,22.9242,41.6485
1739,62,22.6195,41.9465
1740,0,22.6896,41.5920
1740,1,22.8704,42.0965
1740,2,22.8648,41.6155
1740,3,22.8123,41.5975
1740,4,22.8460,41.7591
1740,5,22.6557,41.8246
1740,6,22.6263,41.5559
1740,7,22.7011,41.3507
1740,8,22.6050,41.4982
1740,9,22.6179,41.9522
1740,10,22.7160,41.4794
1740,11,22.6646,41.3445
1740,12,22.7177,41.3588
1740,13,22.5913,41.7502
1740,14,22.6330,41.6857
1740,15,22.5403,41.4885
1740,16,22.5606,41.8357
1740,17,22.6897,41.6350
1740,18,22.6364,41.1634
1740,19,22.4765,41.6854
1740,20,22.3667,41.1836
1740,21,22.4098,41.1392
1740,22,22.4391,41.4366
1740,23,22.4636,41.1578
1740,24,22.5772,41.1898
1740,25,22.5843,41.2002
1740,26,22.5165,40.9168
1740,27,22.3820,41.4500
1740,28,22.4591,41.2346
1740,29,22.3757,41.2789
1740,30,22.2513,41.0987
1740,31,22.2505,40.7164
1740,32,22.4813,40.8558
1740,33,22.3267,41.3662
1740,34,22.3848,40.8839
1740,35,22.3053,40.9177
1740,36,22.2149,40.9550
1740,37,22.2451,40.9225
1740,38,22.3522,40.9920
1740,39,22.3313,40.7629
1740,40,22.2241,40.9542
1740,41,22.3461,40.7555
1740,42,22.3444,40.7440
1740,43,22.1993,40.9651
1740,44,22.3550,40.7100
1740,45,22.1749,41.0567
1740,46,22.2167,41.0283
1740,47,22.2253,40.8999
1740,48,22.2221,40.4916
1740,49,22.0501,40.3168
1740,50,22.3009,40.4257
1740,51,22.2198,40.7410
1740,52,22.2110,40.5637
1740,53,22.2392,40.3876
1740,54,22.1733,40.2118
1740,55,22.0786,40.7262
1740,56,22.2076,40.4027
1740,57,22.0503,40.8976
1740,58,22.0963,40.3034
1740,59,21.8942,40.4234
1740,60,22.0263,40.2158
1740,61,22.0004,40.5623
1740,62,21.9409,40.5301
1741,0,21.9715,40.0617
1741,1,22.1221,40.5384
1741,2,21.9823,40.4980
1741,3,21.9429,40.0059
1741,4,21.8696,40.5734
1741,5,22.0548,40.1215
1741,6,21.8280,40.2122
1741,7,21.8446,40.1454
1741,8,21.7950,40.4475
1741,9,21.8114,40.4384
1741,10,21.7453,40.0526
1741,11,21.9151,40.3568
1741,12,21.8695,39.9077
1741,13,21.6934,39.7481
1741,14,21.8219,40.2816
1741,15,21.9489,39.9816
1741,16,21.7720,40.2974
1741,17,21.7712,40.2461
1741,18,21.8016,40.3416
1741,19,21.9150,40.2984
1741,20,21.7484,39.8652
1741,21,21.8162,39.6544
1741,22,21.6262,39.6838
1741,23,21.7330,40.2117
1741,24,21.8497,40.0150
1741,25,21.7363,40.1819
1741,26,21.5688,39.6739
1741,27,21.8100,39.5245
1741,28,21.6204,40.0973
1741,29,21.6577,40.0224
1741,30,21.5164,39.3456
1741,31,21.7387,39.3361
1741,32,21.5624,39.9696
1741,33,21.6264,39.5217
1741,34,21.4916,39.5975
1741,35,21.5036,39.9656
1741,36,21.4868,39.9034
1741,37,21.4799,39.6605
1741,38,21.4864,39.4028
1741,39,21.5195,39.5353
1741,40,21.4186,39.6935
1741,41,21.4824,39.4723
1741,42,21.3725,39.0894
1741,43,21.4357,39.4344
1741,44,21.4178,39.6565
1741,45,21.4671,39.5410
1741,46,21.4355,39.5257
1741,47,21.4205,38.9921
1741,48,21.3170,39.1031
1741,49,21.2885,39.1253
1741,50,21.3142,39.5486
1741,51,21.4150,38.9692
1741,52,21.4712,39.3509
1741,53,21.3085,39.1864
1741,54,21.3808,39.3078
1741,55,21.3763,38.8971
1741,56,21.2563,39.2067
1741,57,21.2992,39.3622
1741,58,21.4255,38.8696
1741,59,21.2961,38.9638
1741,60,21.2012,39.0032
1741,61,21.1439,39.1282
1741,62,21.2017,39.1160
1742,0,21.3061,38.9416
1742,1,21.2727,39.2758
1742,2,21.2748,38.9517
1742,3,21.1867,38.4693
1742,4,21.2043,38.6596
1742,5,21.0918,39.1159
1742,6,21.2800,38.6909
1742,7,21.1537,38.7821
1742,8,21.2518,39.0071
1742,9,21.0091,39.0048
1742,10,21.1536,38.9779
1742,11,20.9680,38.3399
1742,12,20.9777,38.5119
1742,13,21.0017,39.0031
1742,14,20.9921,38.4835
1742,15,20.9120,38.4727
1742,16,21.0879,38.3745
1742,17,21.0511,38.3989
1742,18,20.9493,38.3081
1742,19,20.9856,38.8344
1742,20,20.8538,38.8256
1742,21,20.9442,38.1768
1742,22,21.0314,38.2467
1742,23,20.9584,38.3954
1742,24,20.9946,38.5365
1742,25,20.9542,38.0117
1742,26,20.7897,38.0375
1742,27,20.7855,37.9321
1742,28,20.9932,38.0114
1742,29,20.9812,38.3295
1742,30,20.7520,37.9194
1742,31,20.9910,38.3920
1742,32,20.9498,38.2718
1742,33,20.7066,38.3565
1742,34,20.9086,38.3823
1742,35,20.9549,38.2795
1742,36,20.9048,38.1615
1742,37,20.7458,37.8667
1742,38,20.6715,37.7167
1742,39,20.7722,37.7153
1742,40,20.7697,38.3859
1742,41,20.7915,37.7598
1742,42,20.7760,38.3106
1742,43,20.6962,38.0939
1742,44,20.8329,37.6358
1742,45,20.6595,38.1711
1742,46,20.7652,37.5962
1742,47,20.5504,37.9405
1742,48,20.6914,37.8779
1742,49,20.6273,37.5855
1742,50,20.5619,37.6251
1742,51,20.5485,37.9213
1742,52,20.7165,37.9250
1742,53,20.5572,37.4558
1742,54,20.5585,37.8346
1742,55,20.5261,37.5820
1742,56,20.7159,37.7713
1742,57,20.6836,37.4804
1742,58,20.4217,37.5555
1742,59,20.6099,37.3559
1742,60,20.4361,37.7521
1742,61,20.5881,37.4034
1742,62,20.5699,37.2668
1743,0,20.4681,37.2624
1743,1,20.5612,37.5445
1743,2,20.4948,37.6324
1743,3,20.4345,37.4837
1743,4,20.3987,36.9788
1743,5,20.5642,37.5634
1743,6,20.3184,37.6688
1743,7,20.5494,37.1504
1743,8,20.4447,37.5672
1743,9,20.5108,37.3681
1743,10,20.2875,37.5156
1743,11,20.3787,37.5673
1743,12,20.3721,37.3112
1743,13,20.1811,37.1460
1743,14,20.2408,36.9471
1743,15,20.1870,37.2776
1743,16,20.2161,37.4427
1743,17,20.3467,37.0188
1743,18,20.3063,37.3449
1743,19,20.3662,37.0878
1743,20,20.1062,36.8915
1743,21,20.2638,36.8440
1743,22,20.1168,37.2998
1743,23,20.2739,36.7456
1743,24,20.1746,37.0939
1743,25,20.0693,37.1266
1743,26,20.0803,36.9495
1743,27,20.1402,36.9604
1743,28,20.0969,36.9309
1743,29,20.2161,37.0990
1743,30,19.9867,36.4429
1743,31,20.0658,36.5631
1743,32,20.1983,37.0323
1743,33,20.1569,36.7004
1743,34,19.9944,36.7720
1743,35,19.9869,36.7196
1743,36,20.1232,36.3885
1743,37,20.0850,36.2580
1743,38,20.0672,36.3819
1743,39,19.9873,36.7988
1743,40,19.9353,36.2088
1743,41,20.0140,36.6355
1743,42,20.0507,36.3443
1743,43,20.0274,36.7016
1743,44,19.9492,36.3596
1743,45,20.0704,36.7730
1743,46,19.8195,36.6862
1743,47,20.0235,36.4246
1743,48,19.9436,36.2410
1743,49,19.9646,36.6931
1743,50,19.8254,36.1087
1743,51,19.9320,36.0110
1743,52,19.7233,36.2695
1743,53,19.8097,36.1791
1743,54,19.7317,36.4453
1743,55,19.7212,36.1472
1743,56,19.7280,36.4248
1743,57,19.7039,36.3715
1743,58,19.6943,35.9004
1743,59,19.8463,36.1724
1743,60,19.6985,35.9787
1743,61,19.6373,35.9045
1743,62,19.6399,36.3725
1744,0,19.7824,36.0019
1744,1,19.7122,35.8375
1744,2,19.8496,36.2302
1744,3,19.6510,36.2301
1744,4,19.5493,35.8824
1744,5,19.5594,35.9467
1744,6,19.7778,35.9713
1744,7,19.5359,35.5341
1744,8,19.5616,36.1149
1744,9,19.7082,35.7467
1744,10,19.6766,35.4152
1744,11,19.4493,36.0516
1744,12,19.4578,36.0658
1744,13,19.6436,35.4641
1744,14,19.5525,35.6801
1744,15,19.6645,35.6544
1744,16,19.4329,35.7212
1744,17,19.3826,35.9511
1744,18,19.6601,35.9553
1744,19,19.5523,35.9590
1744,20,19.5347,35.3290
1744,21,19.4761,35.8118
1744,22,19.5888,35.7163
1744,23,19.3178,35.5725
1744,24,19.4801,35.4444
1744,25,19.5764,35.3706
1744,26,19.4261,35.1984
1744,27,19.3017,35.3368
1744,28,19.2735,35.4182
1744,29,19.3773,35.0421
1744,30,19.2569,35.5888
1744,31,19.2200,34.9071
1744,32,19.2155,35.6399
1744,33,19.2917,35.2733
1744,34,19.2202,35.5163
1744,35,19.2666,34.9989
1744,36,19.3292,34.8660
1744,37,19.1553,35.4202
1744,38,19.2472,34.9121
1744,39,19.1541,35.2671
1744,40,19.2086,35.1645
1744,41,19.2200,34.7085
1744,42,19.2689,35.0904
1744,43,19.1337,34.9487
1744,44,19.1780,34.7829
1744,45,19.1229,35.3839
1744,46,19.1874,34.9728
1744,47,19.1600,34.7744
1744,48,19.1507,34.8142
1744,49,19.2746,35.1935
1744,50,19.2199,35.0728
1744,51,18.9947,35.3289
1744,52,19.0166,35.3732
1744,53,19.2299,35.3503
1744,54,19.0294,35.1835
1744,55,18.9534,35.5118
1744,56,19.1995,35.2361
1744,57,18.9031,35.4382
1744,58,19.1538,35.1480
1744,59,19.0900,35.5748
1744,60,19.0714,35.0363
1744,61,19.0413,35.3737
1744,62,19.0816,35.2403
1745,0,18.8309,35.6312
1745,1,18.9732,35.2824
1745,2,18.8664,35.6874
1745,3,18.8267,35.6309
1745,4,18.8679,35.6192
1745,5,18.8829,35.9286
1745,6,18.8755,35.5231
1745,7,18.8446,35.3773
1745,8,18.8560,35.9049
1745,9,18.7460,35.4028
1745,10,18.9326,35.8140
1745,11,18.8442,35.7904
1745,12,18.8891,35.8605
1745,13,18.9118,35.9388
1745,14,18.6757,36.0358
1745,15,18.7380,36.1312
1745,16,18.7375,36.1203
1745,17,18.7503,35.5934
1745,18,18.7492,35.5805
1745,19,18.8454,35.9659
1745,20,18.8512,35.8794
1745,21,18.6115,36.1199
1745,22,18.5800,35.9701
1745,23,18.8006,36.2062
1745,24,18.6251,35.8052
1745,25,18.6049,36.3417
1745,26,18.7536,36.3788
1745,27,18.7887,35.9160
1745,28,18.4944,35.9842
1745,29,18.5991,35.7234
1745,30,18.6853,35.7920
1745,31,18.5714,35.9843
1745,32,18.4473,35.8936
1745,33,18.6635,36.4685
1745,34,18.4503,36.1758
1745,35,18.6396,36.4585
1745,36,18.5093,36.1055
1745,37,18.5893,36.0080
1745,38,18.3818,36.6217
1745,39,18.5701,35.9704
1745,40,18.3616,36.5581
1745,41,18.5704,36.2171
1745,42,18.4032,36.5250
1745,43,18.3872,36.2136
1745,44,18.3897,36.5159
1745,45,18.4033,36.3114
1745,46,18.3014,36.3971
1745,47,18.4919,36.7722
1745,48,18.3264,36.7489
1745,49,18.2882,36.5844
1745,50,18.3823,36.2890
1745,51,18.4794,36.4688
1745,52,18.4099,36.3206
1745,53,18.2638,36.3189
1745,54,18.1970,36.8633
1745,55,18.4506,36.7852
1745,56,18.3579,37.1174
1745,57,18.1555,36.9898
1745,58,18.1877,36.5661
1745,59,18.2781,37.1554
1745,60,18.3171,37.1119
1745,61,18.1294,36.9946
1745,62,18.3137,37.2148
1746,0,18.2626,37.1382
1746,1,18.1315,36.7894
1746,2,18.2660,36.5941
1746,3,18.2559,37.3305
1746,4,18.2721,36.8307
1746,5,18.1240,37.0635
1746,6,18.0902,37.3678
1746,7,18.1613,36.9862
1746,8,18.0174,37.0008
1746,9,17.9945,37.4783
1746,10,18.0442,36.9813
1746,11,18.1877,36.9198
1746,12,18.1050,37.5070
1746,13,18.0192,37.3860
1746,14,18.1506,37.3907
1746,15,17.9846,37.1176
1746,16,18.1444,36.9817
1746,17,17.8801,36.9477
1746,18,17.9575,37.2997
1746,19,17.9778,37.3303
1746,20,18.0804,36.9632
1746,21,17.9265,37.3514
1746,22,18.0138,37.2164
1746,23,18.0599,37.8215
1746,24,18.0807,37.5174
1746,25,18.1231,37.8408
1746,26,18.0300,37.6083
1746,27,18.1683,37.2091
1746,28,18.2661,37.5370
1746,29,18.1150,37.7631
1746,30,18.0161,37.5412
1746,31,18.0195,37.6551
1746,32,18.2152,37.3487
1746,33,18.2473,37.6784
1746,34,18.1241,37.5381
1746,35,18.1861,38.0140
1746,36,18.2412,37.3980
1746,37,18.2580,37.7917
1746,38,18.3728,37.9085
1746,39,18.3760,37.7483
1746,40,18.2751,38.0837
1746,41,18.2659,38.0255
1746,42,18.4072,37.6523
1746,43,18.3501,38.0605
1746,44,18.2229,38.0260
1746,45,18.2820,38.0041
1746,46,18.2379,38.2694
1746,47,18.3923,38.0195
1746,48,18.2862,37.8891
1746,49,18.3039,38.0658
1746,50,18.3731,37.9413
1746,51,18.3778,37.8189
1746,52,18.5527,37.8204
1746,53,18.3718,37.7860
1746,54,18.4763,38.1851
1746,55,18.3977,38.2297
1746,56,18.5535,38.1934
1746,57,18.4352,38.4710
1746,58,18.3625,38.4995
1746,59,18.3715,37.8899
1746,60,18.6379,38.1010
1746,61,18.4251,38.1267
1746,62,18.4498,38.5855
1747,0,18.5770,37.9530
1747,1,18.5556,38.6974
1747,2,18.6883,38.6954
1747,3,18.4790,38.7988
1747,4,18.6870,38.6753
1747,5,18.6455,38.6947
1747,6,18.5860,38.2503
1747,7,18.6978,38.4584
1747,8,18.6862,38.8161
1747,9,18.7329,38.5034
1747,10,18.7433,38.7071
1747,11,18.6315,38.5017
1747,12,18.6748,38.7526
1747,13,18.7505,38.9880
1747,14,18.6403,38.8681
1747,15,18.7947,38.4455
1747,16,18.8176,38.9351
1747,17,18.8022,38.7712
1747,18,18.6762,38.3981
1747,19,18.9133,38.7474
1747,20,18.8983,38.9318
1747,21,18.7683,39.0937
1747,22,18.7141,38.9158
1747,23,18.6974,38.7012
1747,24,18.7945,38.9271
1747,25,18.7713,38.9337
1747,26,18.9977,38.6658
1747,27,18.8483,39.0477
1747,28,18.9622,39.0296
1747,29,18.9319,39.0840
1747,30,18.8855,39.3252
1747,31,18.9378,39.0810
1747,32,18.8627,39.0326
1747,33,19.0285,39.2929
1747,34,18.9039,39.3822
1747,35,18.9515,38.8580
1747,36,18.8431,38.9789
1747,37,19.0579,39.3684
1747,38,18.9647,38.9477
1747,39,18.9240,39.1426
1747,40,19.0861,39.3051
1747,41,19.0553,39.4094
1747,42,18.9541,39.1277
1747,43,19.0186,39.4929
1747,44,19.1748,39.1649
1747,45,19.2228,39.3768
1747,46,18.9663,39.1815
1747,47,19.2128,39.7743
1747,48,19.2395,39.3416
1747,49,19.1582,39.3158
1747,50,19.2418,39.3725
1747,51,19.2765,39.6532
1747,52,19.1794,39.7453
1747,53,19.2615,39.6301
1747,54,19.1670,39.8731
1747,55,19.2606,39.8328
1747,56,19.2440,39.6727
1747,57,19.3718,39.9291
1747,58,19.0937,39.6564
1747,59,19.2252,39.5606
1747,60,19.1260,39.6527
1747,61,19.1436,39.6423
1747,62,19.1938,39.5983
1748,0,19.1659,40.0227
1748,1,19.2913,40.1751
1748,2,19.2470,40.1134
1748,3,19.4576,40.1878
1748,4,19.2669,39.6948
1748,5,19.4852,39.5234
1748,6,19.4035,39.8810
1748,7,19.3136,39.8548
1748,8,19.4193,40.3372
1748,9,19.2562,39.8355
1748,10,19.4563,40.2837
1748,11,19.4203,39.9315
1748,12,19.3061,40.3310
1748,13,19.3889,40.4552
1748,14,19.5827,39.9249
1748,15,19.3543,39.8266
1748,16,19.3649,40.2093
1748,17,19.5019,39.9669
1748,18,19.6239,40.1582
1748,19,19.3911,40.3827
1748,20,19.4328,40.5820
1748,21,19.6054,40.5832
1748,22,19.5567,40.7048
1748,23,19.5503,39.9545
1748,24,19.4966,40.3177
1748,25,19.6988,40.0267
1748,26,19.4843,40.1232
1748,27,19.7076,40.5061
1748,28,19.7619,40.3200
1748,29,19.6902,40.2120
1748,30,19.7731,40.1779
1748,31,19.6014,40.7287
1748,32,19.8027,40.5003
1748,33,19.6214,40.5181
1748,34,19.7988,40.5557
1748,35,19.5772,40.9316
1748,36,19.6005,40.3052
1748,37,19.6291,40.7803
1748,38,19.6502,40.6163
1748,39,19.7224,40.6565
1748,40,19.7531,40.8413
1748,41,19.8456,41.1423
1748,42,19.9254,40.6152
1748,43,19.8652,41.0717
1748,44,19.7360,40.4424
1748,45,19.9277,40.7798
1748,46,19.8760,41.0949
1748,47,19.8028,41.1154
1748,48,19.7326,40.9295
1748,49,19.8276,41.1184
1748,50,20.0117,40.7834
1748,51,20.0382,41.3526
1748,52,19.8547,41.2334
1748,53,19.8585,40.9591
1748,54,19.9982,40.7899
1748,55,19.8315,40.9160
1748,56,19.9491,41.4836
1748,57,20.0436,41.2120
1748,58,19.9935,40.7660
1748,59,19.8708,40.7719
1748,60,20.0570,41.2860
1748,61,20.0984,41.5649
1748,62,19.9641,40.8655
1749,0,19.9993,41.3186
1749,1,19.9615,41.5386
1749,2,20.1675,41.4804
1749,3,19.9434,41.3455
1749,4,19.9697,41.2474
1749,5,20.2048,41.0017
1749,6,20.0473,41.3784
1749,7,20.2079,41.3871
1749,8,20.0033,41.6979
1749,9,20.1693,41.8343
1749,10,20.1126,41.5952
1749,11,20.0728,41.3885
1749,12,20.1070,41.6175
1749,13,20.1180,41.6097
1749,14,20.1598,41.9080
1749,15,20.1735,41.8278
1749,16,20.2280,41.2988
1749,17,20.1569,41.3240
1749,18,20.3944,41.4516
1749,19,20.3873,41.7441
1749,20,20.4187,41.7238
1749,21,20.2224,41.9927
1749,22,20.4125,41.4143
1749,23,20.4678,41.8389
1749,24,20.4261,42.0684
1749,25,20.3329,41.8356
1749,26,20.3421,42.0038
1749,27,20.4101,41.9897
1749,28,20.4210,41.5663
1749,29,20.2814,41.6439
1749,30,20.4775,41.5787
1749,31,20.4992,41.7300
1749,32,20.4132,42.3912
1749,33,20.3521,42.0889
1749,34,20.5283,42.3196
1749,35,20.5846,42.4383
1749,36,20.3478,42.2831
1749,37,20.4862,42.2717
1749,38,20.5235,41.7799
1749,39,20.4743,42.1961
1749,40,20.5125,41.9091
1749,41,20.4503,41.9240
1749,42,20.6533,42.4183
1749,43,20.5347,42.4486
1749,44,20.6484,42.5808
1749,45,20.6496,42.6100
1749,46,20.5127,42.0898
1749,47,20.6677,42.5175
1749,48,20.4950,42.6444
1749,49,20.6370,42.4296
1749,50,20.5239,42.7033
1749,51,20.5337,42.2743
1749,52,20.5950,42.7367
1749,53,20.5880,42.3214
1749,54,20.6638,42.3142
1749,55,20.8429,42.7400
1749,56,20.8221,42.2043
1749,57,20.7063,42.7041
1749,58,20.7484,42.9669
1749,59,20.8906,42.8150
1749,60,20.9138,42.6334
1749,61,20.7156,42.9781
1749,62,20.8109,42.9581
1750,0,20.7772,42.4530
1750,1,20.8176,42.4949
1750,2,20.7065,42.5166
1750,3,20.7491,43.1338
1750,4,20.8959,42.7670
1750,5,20.8902,42.4613
1750,6,20.8556,43.0139
1750,7,20.9880,42.8340
1750,8,21.0109,43.0196
1750,9,20.7689,43.2961
1750,10,21.0534,42.6060
1750,11,21.0400,42.5775
1750,12,20.8920,43.3124
1750,13,20.8833,43.2138
1750,14,20.9478,43.0099
1750,15,20.9960,42.6935
1750,16,20.9829,42.9091
1750,17,20.9994,43.1122
1750,18,20.9223,43.0003
1750,19,21.0397,43.2226
1750,20,20.9408,43.4149
1750,21,21.0932,43.1219
1750,22,20.9723,43.4866
1750,23,20.9752,43.0653
1750,24,21.1349,43.1334
1750,25,21.0904,43.1591
1750,26,21.0076,42.9234
1750,27,21.0919,43.5073
1750,28,21.1901,43.7208
1750,29,21.0854,43.1099
1750,30,21.0310,43.2372
1750,31,21.0996,43.7513
1750,32,21.3131,43.6242
1750,33,21.2731,43.1029
1750,34,21.1888,43.2029
1750,35,21.2709,43.6462
1750,36,21.2975,43.3710
1750,37,21.1465,43.7790
1750,38,21.3640,43.2306
1750,39,21.3707,43.7530
1750,40,21.1644,43.4627
1750,41,21.1634,43.8615
1750,42,21.3370,43.6845
1750,43,21.2467,43.8187
1750,44,21.3747,43.7382
1750,45,21.2605,43.7277
1750,46,21.3686,43.7661
1750,47,21.4866,44.0789
1750,48,21.4800,44.1911
1750,49,21.3925,43.6519
1750,50,21.4327,43.6687
1750,51,21.4838,43.7187
1750,52,21.3989,44.2888
1750,53,21.3616,44.1822
1750,54,21.3930,44.3185
1750,55,21.4216,43.6332
1750,56,21.4791,43.8334
1750,57,21.3910,44.4081
1750,58,21.3604,43.8631
1750,59,21.5820,44.4004
1750,60,21.4473,44.4313
1750,61,21.6321,44.4303
1750,62,21.4510,44.4540
1751,0,21.4186,44.3607
1751,1,21.6064,44.1058
1751,2,21.5770,44.1811
1751,3,21.5888,44.3824
1751,4,21.4993,44.6451
1751,5,21.6973,43.8854
1751,6,21.4954,44.4659
1751,7,21.5489,44.2890
1751,8,21.7221,44.6903
1751,9,21.7596,44.7379
1751,10,21.6347,44.0870
1751,11,21.5575,44.3987
1751,12,21.7177,44.7328
1751,13,21.8516,44.0893
1751,14,21.6065,44.3966
1751,15,21.8256,44.1901
1751,16,21.8102,44.3069
1751,17,21.6601,44.9528
1751,18,21.6938,44.2208
1751,19,21.7209,44.9238
1751,20,21.9486,44.9712
1751,21,21.8605,44.2993
1751,22,21.7889,44.2924
1751,23,21.8787,44.4610
1751,24,21.9166,45.0354
1751,25,21.9700,45.0982
1751,26,21.8653,44.4609
1751,27,21.8452,44.9903
1751,28,21.8079,44.6336
1751,29,21.8729,44.6436
1751,30,21.8745,44.9552
1751,31,21.8890,44.5390
1751,32,21.8258,44.9467
1751,33,21.8579,45.1872
1751,34,22.0578,44.9694
1751,35,21.9608,44.7125
1751,36,22.0745,44.9659
1751,37,22.1363,45.2407
1751,38,22.0558,44.6557
1751,39,22.0031,44.9671
1751,40,22.1569,45.2658
1751,41,22.1634,44.8909
1751,42,21.9291,45.2155
1751,43,22.0569,45.2057
1751,44,22.0299,45.2734
1751,45,22.2429,45.2332
1751,46,22.0986,45.4370
1751,47,22.0822,45.1052
1751,48,22.2157,45.2909
1751,49,22.2128,44.9826
1751,50,22.0465,45.5992
1751,51,22.1507,45.1873
1751,52,22.2662,45.7469
1751,53,22.0696,45.3499
1751,54,22.1869,45.3717
1751,55,22.3073,45.0914
1751,56,22.3010,45.3002
1751,57,22.2280,45.3938
1751,58,22.2029,45.3746
1751,59,22.2049,45.2746
1751,60,22.2110,45.3526
1751,61,22.3216,45.8910
1751,62,22.2264,45.8805
1752,0,22.4481,45.6805
1752,1,22.3867,45.4641
1752,2,22.4210,45.2672
1752,3,22.2197,45.8029
1752,4,22.3604,45.7150
1752,5,22.3351,45.4906
